class,image_path,name,xmax,xmin,ymax,ymin
3.0,3c617c5691999e9ff9d59f388a46326f.jpg,GARBAGE,413.0,368.0,328.0,287.0
3.0,3c617c5691999e9ff9d59f388a46326f.jpg,GARBAGE,102.0,9.0,282.0,206.0
3.0,3c617c5691999e9ff9d59f388a46326f.jpg,GARBAGE,202.0,135.0,330.0,287.0
7.0,3c617c5691999e9ff9d59f388a46326f.jpg,BAD_BILLBOARD,489.0,217.0,172.0,29.0
7.0,a46b5f59d9d1552f4a579fab87d98354.jpg,BAD_BILLBOARD,140.0,14.0,200.0,108.0
3.0,c3b02d4436275fa700f8209a4a5ebd52.jpg,GARBAGE,568.0,463.0,292.0,213.0
9.0,ae1e6137df565483b66c26db3362581b.jpg,CLUTTER_SIDEWALK,552.0,-145.0,590.0,188.0
9.0,ae1e6137df565483b66c26db3362581b.jpg,CLUTTER_SIDEWALK,999.0,266.0,585.0,239.0
3.0,ae1e6137df565483b66c26db3362581b.jpg,GARBAGE,325.0,70.0,418.0,286.0
3.0,ae1e6137df565483b66c26db3362581b.jpg,GARBAGE,626.0,361.0,465.0,347.0
3.0,ae1e6137df565483b66c26db3362581b.jpg,GARBAGE,814.0,561.0,402.0,250.0
3.0,448ae2cd97d05b284690cfbe0c14568e.jpg,GARBAGE,891.0,737.0,298.0,192.0
3.0,448ae2cd97d05b284690cfbe0c14568e.jpg,GARBAGE,776.0,599.0,326.0,172.0
2.0,448ae2cd97d05b284690cfbe0c14568e.jpg,POTHOLES,335.0,112.0,467.0,265.0
2.0,448ae2cd97d05b284690cfbe0c14568e.jpg,POTHOLES,384.0,177.0,540.0,335.0
2.0,448ae2cd97d05b284690cfbe0c14568e.jpg,POTHOLES,647.0,357.0,493.0,322.0
2.0,448ae2cd97d05b284690cfbe0c14568e.jpg,POTHOLES,976.0,745.0,470.0,315.0
7.0,5aecb1c60f9b31a29da37e7980e60ace.jpg,BAD_BILLBOARD,1000.0,794.0,143.0,-2.0
8.0,b48965a8d535fe813983c3c113c527d4.jpg,SAND_ON_ROAD,657.0,561.0,221.0,159.0
3.0,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,396.0,273.0,305.0,221.0
3.0,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,168.0,107.0,354.0,297.0
9.0,4f9768ebaa2de682f46c955906e6c9e0.jpg,CLUTTER_SIDEWALK,346.0,-41.0,333.0,196.0
9.0,4f9768ebaa2de682f46c955906e6c9e0.jpg,CLUTTER_SIDEWALK,824.0,293.0,351.0,187.0
2.0,b104f78ad38c951c9befc8847be61ac3.jpg,POTHOLES,525.0,267.0,437.0,298.0
2.0,b104f78ad38c951c9befc8847be61ac3.jpg,POTHOLES,315.0,51.0,430.0,321.0
3.0,b016584ee32a27a49d9162335bbd4396.jpg,GARBAGE,642.0,561.0,326.0,250.0
3.0,b016584ee32a27a49d9162335bbd4396.jpg,GARBAGE,502.0,429.0,319.0,230.0
7.0,b016584ee32a27a49d9162335bbd4396.jpg,BAD_BILLBOARD,706.0,313.0,163.0,-49.0
7.0,b016584ee32a27a49d9162335bbd4396.jpg,BAD_BILLBOARD,898.0,527.0,149.0,-14.0
7.0,b016584ee32a27a49d9162335bbd4396.jpg,BAD_BILLBOARD,508.0,122.0,142.0,-35.0
7.0,b016584ee32a27a49d9162335bbd4396.jpg,BAD_BILLBOARD,328.0,-95.0,115.0,-27.0
3.0,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,397.0,300.0,311.0,225.0
3.0,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,272.0,161.0,287.0,207.0
3.0,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,384.0,208.0,345.0,278.0
3.0,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,271.0,191.0,362.0,266.0
3.0,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,209.0,117.0,348.0,300.0
3.0,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,134.0,-32.0,367.0,277.0
3.0,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,244.0,90.0,427.0,331.0
3.0,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,202.0,-49.0,483.0,349.0
3.0,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,660.0,579.0,234.0,155.0
3.0,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,856.0,672.0,271.0,177.0
2.0,737cf9b9b0d00a7b002b37e95b791bd4.jpg,POTHOLES,530.0,292.0,463.0,329.0
2.0,737cf9b9b0d00a7b002b37e95b791bd4.jpg,POTHOLES,531.0,119.0,547.0,397.0
2.0,737cf9b9b0d00a7b002b37e95b791bd4.jpg,POTHOLES,906.0,655.0,542.0,326.0
7.0,05aed6343f0e9f082df7b36a35e81b9e.jpg,BAD_BILLBOARD,882.0,766.0,169.0,114.0
7.0,05aed6343f0e9f082df7b36a35e81b9e.jpg,BAD_BILLBOARD,751.0,682.0,184.0,133.0
7.0,05aed6343f0e9f082df7b36a35e81b9e.jpg,BAD_BILLBOARD,705.0,638.0,195.0,149.0
2.0,8245b0f57317c297db6c6965479b7124.jpg,POTHOLES,581.0,415.0,354.0,212.0
2.0,8245b0f57317c297db6c6965479b7124.jpg,POTHOLES,739.0,497.0,598.0,216.0
2.0,8245b0f57317c297db6c6965479b7124.jpg,POTHOLES,579.0,341.0,572.0,260.0
9.0,1c9da03f7d61a799a7597188c4cf6e02.jpg,CLUTTER_SIDEWALK,353.0,87.0,280.0,207.0
9.0,1c9da03f7d61a799a7597188c4cf6e02.jpg,CLUTTER_SIDEWALK,206.0,-19.0,315.0,217.0
3.0,1c9da03f7d61a799a7597188c4cf6e02.jpg,GARBAGE,130.0,89.0,215.0,178.0
9.0,8f5ac243dba1c75a4b4b150ef9b7a7f3.jpg,CLUTTER_SIDEWALK,357.0,4.0,304.0,211.0
9.0,8f5ac243dba1c75a4b4b150ef9b7a7f3.jpg,CLUTTER_SIDEWALK,734.0,192.0,340.0,204.0
9.0,8f5ac243dba1c75a4b4b150ef9b7a7f3.jpg,CLUTTER_SIDEWALK,958.0,607.0,318.0,212.0
2.0,772ed2eb28f75264a02e974d2f453e7c.jpg,POTHOLES,520.0,433.0,307.0,200.0
4.0,17d950d358da3209f0a0af90a4d6ea7c.jpg,CONSTRUCTION_ROAD,614.0,-136.0,431.0,159.0
4.0,17d950d358da3209f0a0af90a4d6ea7c.jpg,CONSTRUCTION_ROAD,827.0,408.0,278.0,181.0
4.0,17d950d358da3209f0a0af90a4d6ea7c.jpg,CONSTRUCTION_ROAD,303.0,33.0,222.0,171.0
4.0,17d950d358da3209f0a0af90a4d6ea7c.jpg,CONSTRUCTION_ROAD,626.0,301.0,206.0,150.0
4.0,17d950d358da3209f0a0af90a4d6ea7c.jpg,CONSTRUCTION_ROAD,856.0,591.0,194.0,143.0
2.0,333938a5985baa774b6013cb6b0e7830.jpg,POTHOLES,533.0,359.0,533.0,413.0
2.0,333938a5985baa774b6013cb6b0e7830.jpg,POTHOLES,397.0,137.0,544.0,416.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,289.0,168.0,186.0,95.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,218.0,81.0,170.0,92.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,134.0,28.0,155.0,98.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,126.0,10.0,203.0,128.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,247.0,123.0,199.0,136.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,294.0,204.0,188.0,138.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,368.0,269.0,198.0,138.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,437.0,339.0,195.0,125.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,480.0,407.0,191.0,111.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,642.0,488.0,193.0,104.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,691.0,591.0,186.0,104.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,754.0,642.0,200.0,90.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,862.0,709.0,187.0,110.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,918.0,811.0,176.0,117.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,974.0,872.0,225.0,103.0
3.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,924.0,798.0,229.0,133.0
9.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,CLUTTER_SIDEWALK,386.0,-39.0,330.0,188.0
9.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,CLUTTER_SIDEWALK,571.0,282.0,321.0,206.0
9.0,270c3a56f6a9abef21d61aec1eb53e88.jpg,CLUTTER_SIDEWALK,904.0,469.0,339.0,188.0
3.0,cf68fc37ade51562dc65e9f06e8a11c8.jpg,GARBAGE,215.0,102.0,449.0,345.0
4.0,1ccd1528bb07889e87c1920def8d06e0.jpg,CONSTRUCTION_ROAD,964.0,534.0,369.0,74.0
4.0,1ccd1528bb07889e87c1920def8d06e0.jpg,CONSTRUCTION_ROAD,705.0,306.0,381.0,93.0
4.0,1ccd1528bb07889e87c1920def8d06e0.jpg,CONSTRUCTION_ROAD,507.0,-67.0,415.0,88.0
3.0,503f037a91bd81ead18654a25c685536.jpg,GARBAGE,362.0,309.0,240.0,187.0
3.0,02b05815d48445a62c62e2e395266797.jpg,GARBAGE,300.0,244.0,316.0,267.0
2.0,48cdb62e92b78928f4f3676b497942d7.jpg,POTHOLES,758.0,407.0,500.0,218.0
2.0,48cdb62e92b78928f4f3676b497942d7.jpg,POTHOLES,518.0,205.0,541.0,351.0
2.0,48cdb62e92b78928f4f3676b497942d7.jpg,POTHOLES,723.0,403.0,597.0,329.0
3.0,f399d69cac8e381e586178d311bd8a19.jpg,GARBAGE,531.0,433.0,312.0,249.0
3.0,f399d69cac8e381e586178d311bd8a19.jpg,GARBAGE,521.0,465.0,333.0,284.0
4.0,6981881ba3ecbcd5552272b00a153c95.jpg,CONSTRUCTION_ROAD,739.0,509.0,286.0,115.0
4.0,6981881ba3ecbcd5552272b00a153c95.jpg,CONSTRUCTION_ROAD,1045.0,527.0,433.0,-8.0
4.0,6981881ba3ecbcd5552272b00a153c95.jpg,CONSTRUCTION_ROAD,478.0,343.0,248.0,155.0
4.0,6981881ba3ecbcd5552272b00a153c95.jpg,CONSTRUCTION_ROAD,397.0,209.0,271.0,131.0
4.0,6981881ba3ecbcd5552272b00a153c95.jpg,CONSTRUCTION_ROAD,314.0,84.0,289.0,150.0
4.0,6981881ba3ecbcd5552272b00a153c95.jpg,CONSTRUCTION_ROAD,188.0,-21.0,289.0,151.0
7.0,6981881ba3ecbcd5552272b00a153c95.jpg,BAD_BILLBOARD,932.0,783.0,180.0,106.0
3.0,3d0f6cc4ec77770e976a2290ccf324f0.jpg,GARBAGE,191.0,117.0,209.0,139.0
3.0,3d0f6cc4ec77770e976a2290ccf324f0.jpg,GARBAGE,200.0,114.0,305.0,229.0
5.0,3d0f6cc4ec77770e976a2290ccf324f0.jpg,BROKEN_SIGNAGE,533.0,393.0,210.0,139.0
5.0,952fb8c4f52d4abbd1c4734a20918d74.jpg,BROKEN_SIGNAGE,796.0,675.0,280.0,40.0
3.0,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,682.0,499.0,300.0,184.0
3.0,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,724.0,452.0,390.0,185.0
3.0,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,821.0,610.0,379.0,208.0
3.0,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,896.0,658.0,364.0,184.0
3.0,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,201.0,36.0,307.0,181.0
3.0,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,195.0,48.0,449.0,283.0
3.0,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,265.0,137.0,427.0,348.0
3.0,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,375.0,246.0,437.0,334.0
0.0,0f79fe879fa3fa646f149de86b1642e9.jpg,GRAFFITI,519.0,354.0,215.0,102.0
0.0,0f79fe879fa3fa646f149de86b1642e9.jpg,GRAFFITI,581.0,480.0,173.0,101.0
2.0,03013ade52e4c7b905a5dd0ff7351053.jpg,POTHOLES,608.0,435.0,586.0,292.0
3.0,9d8b5a6c243964149124d57760b7b3fb.jpg,GARBAGE,387.0,288.0,271.0,187.0
3.0,9d8b5a6c243964149124d57760b7b3fb.jpg,GARBAGE,735.0,638.0,378.0,306.0
3.0,9d8b5a6c243964149124d57760b7b3fb.jpg,GARBAGE,951.0,890.0,332.0,268.0
3.0,85d86e8d91e10777fb05fb82d78e4ab1.jpg,GARBAGE,565.0,499.0,270.0,231.0
9.0,7caf1d0fa1492e74343ea7d6b41cea0c.jpg,CLUTTER_SIDEWALK,464.0,19.0,385.0,183.0
9.0,7caf1d0fa1492e74343ea7d6b41cea0c.jpg,CLUTTER_SIDEWALK,920.0,354.0,437.0,209.0
3.0,7caf1d0fa1492e74343ea7d6b41cea0c.jpg,GARBAGE,318.0,160.0,328.0,231.0
2.0,b8d2994297561cb66e9d7973503dcad7.jpg,POTHOLES,380.0,227.0,295.0,151.0
2.0,b8d2994297561cb66e9d7973503dcad7.jpg,POTHOLES,302.0,67.0,319.0,182.0
2.0,b8d2994297561cb66e9d7973503dcad7.jpg,POTHOLES,360.0,99.0,391.0,228.0
2.0,b8d2994297561cb66e9d7973503dcad7.jpg,POTHOLES,433.0,346.0,228.0,165.0
3.0,b8d2994297561cb66e9d7973503dcad7.jpg,GARBAGE,821.0,722.0,235.0,122.0
8.0,b8d2994297561cb66e9d7973503dcad7.jpg,SAND_ON_ROAD,970.0,780.0,252.0,112.0
8.0,b8d2994297561cb66e9d7973503dcad7.jpg,SAND_ON_ROAD,762.0,636.0,229.0,114.0
8.0,b8d2994297561cb66e9d7973503dcad7.jpg,SAND_ON_ROAD,682.0,549.0,211.0,135.0
7.0,8bced80c42e14a974a6beff5bbc69073.jpg,BAD_BILLBOARD,966.0,839.0,150.0,60.0
4.0,2bf66809352a6d53ac638c6eba483670.jpg,CONSTRUCTION_ROAD,478.0,245.0,278.0,140.0
4.0,2bf66809352a6d53ac638c6eba483670.jpg,CONSTRUCTION_ROAD,411.0,0.0,373.0,100.0
3.0,3d75166885ae440baa61f9bff2fb6d31.jpg,GARBAGE,852.0,791.0,254.0,209.0
3.0,3d75166885ae440baa61f9bff2fb6d31.jpg,GARBAGE,750.0,703.0,268.0,215.0
0.0,b0277500e61e5a54f0bd16eb19188622.jpg,GRAFFITI,748.0,624.0,233.0,171.0
10.0,b0277500e61e5a54f0bd16eb19188622.jpg,UNKEPT_FACADE,872.0,693.0,291.0,138.0
10.0,b0277500e61e5a54f0bd16eb19188622.jpg,UNKEPT_FACADE,994.0,796.0,304.0,205.0
3.0,c8109a3858c7ef6011d306d598ab2530.jpg,GARBAGE,418.0,339.0,261.0,173.0
3.0,c8109a3858c7ef6011d306d598ab2530.jpg,GARBAGE,785.0,687.0,247.0,174.0
7.0,76f2cdc3d303178779bcbcfcee250bcd.jpg,BAD_BILLBOARD,980.0,805.0,167.0,91.0
4.0,181407dbb6b77f549ae74a6b5e6de7c4.jpg,CONSTRUCTION_ROAD,540.0,-64.0,473.0,144.0
4.0,181407dbb6b77f549ae74a6b5e6de7c4.jpg,CONSTRUCTION_ROAD,1026.0,243.0,489.0,121.0
3.0,181407dbb6b77f549ae74a6b5e6de7c4.jpg,GARBAGE,250.0,91.0,251.0,141.0
9.0,938a33230e1a843b5fc3ce6e4bf2101e.jpg,CLUTTER_SIDEWALK,397.0,-77.0,379.0,187.0
9.0,938a33230e1a843b5fc3ce6e4bf2101e.jpg,CLUTTER_SIDEWALK,826.0,184.0,400.0,203.0
3.0,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,984.0,871.0,237.0,155.0
3.0,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,894.0,806.0,219.0,165.0
3.0,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,873.0,756.0,231.0,151.0
3.0,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,823.0,723.0,225.0,146.0
3.0,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,765.0,680.0,202.0,151.0
3.0,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,698.0,606.0,212.0,156.0
3.0,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,574.0,460.0,192.0,137.0
3.0,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,489.0,389.0,206.0,140.0
3.0,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,433.0,368.0,188.0,151.0
3.0,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,372.0,306.0,202.0,142.0
3.0,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,344.0,274.0,197.0,141.0
3.0,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,312.0,227.0,191.0,136.0
3.0,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,214.0,145.0,209.0,145.0
4.0,edd502db33b9e5c01f5c699ef2649531.jpg,CONSTRUCTION_ROAD,1035.0,685.0,323.0,192.0
4.0,743c2172ea1336be5d0c5a1d91cc0543.jpg,CONSTRUCTION_ROAD,400.0,169.0,133.0,57.0
7.0,eef2b1ed592fbccf5e6c6a89946d0c71.jpg,BAD_BILLBOARD,991.0,762.0,216.0,130.0
1.0,eef2b1ed592fbccf5e6c6a89946d0c71.jpg,FADED_SIGNAGE,457.0,264.0,248.0,107.0
3.0,f71c7b06575dc9bb2d8ef1dca22260c5.jpg,GARBAGE,656.0,580.0,270.0,220.0
3.0,f4d3b176ed9a39837f4ee6dfcd93f5e6.jpg,GARBAGE,937.0,815.0,335.0,248.0
3.0,f4d3b176ed9a39837f4ee6dfcd93f5e6.jpg,GARBAGE,401.0,300.0,310.0,250.0
3.0,f4d3b176ed9a39837f4ee6dfcd93f5e6.jpg,GARBAGE,467.0,400.0,321.0,277.0
3.0,f4d3b176ed9a39837f4ee6dfcd93f5e6.jpg,GARBAGE,256.0,166.0,310.0,253.0
3.0,f4d3b176ed9a39837f4ee6dfcd93f5e6.jpg,GARBAGE,121.0,25.0,322.0,261.0
9.0,e9880423cf89a096193c7398dfbdbf64.jpg,CLUTTER_SIDEWALK,430.0,-86.0,315.0,169.0
9.0,e9880423cf89a096193c7398dfbdbf64.jpg,CLUTTER_SIDEWALK,709.0,202.0,316.0,172.0
9.0,e9880423cf89a096193c7398dfbdbf64.jpg,CLUTTER_SIDEWALK,1010.0,480.0,322.0,200.0
3.0,3e0698e473dc8b81b783fe5eebf8c40d.jpg,GARBAGE,969.0,781.0,289.0,172.0
3.0,3e0698e473dc8b81b783fe5eebf8c40d.jpg,GARBAGE,838.0,713.0,281.0,189.0
9.0,c1e85d509a6c3aa9073030cf7e9acb07.jpg,CLUTTER_SIDEWALK,124.0,-17.0,229.0,176.0
9.0,c1e85d509a6c3aa9073030cf7e9acb07.jpg,CLUTTER_SIDEWALK,591.0,60.0,240.0,173.0
2.0,23ef980d29f608bd78f3ce64326c51ff.jpg,POTHOLES,737.0,533.0,352.0,240.0
2.0,23ef980d29f608bd78f3ce64326c51ff.jpg,POTHOLES,709.0,541.0,416.0,297.0
2.0,23ef980d29f608bd78f3ce64326c51ff.jpg,POTHOLES,526.0,250.0,454.0,209.0
3.0,af9a92509e7f389b8fbcf7c1e5f4532e.jpg,GARBAGE,496.0,422.0,233.0,176.0
3.0,3b2b6d0eabcbbf0c24dc23db2baae346.jpg,GARBAGE,880.0,731.0,292.0,209.0
3.0,3b2b6d0eabcbbf0c24dc23db2baae346.jpg,GARBAGE,777.0,613.0,287.0,202.0
3.0,3b2b6d0eabcbbf0c24dc23db2baae346.jpg,GARBAGE,588.0,502.0,286.0,210.0
3.0,3b2b6d0eabcbbf0c24dc23db2baae346.jpg,GARBAGE,504.0,418.0,325.0,252.0
3.0,3b2b6d0eabcbbf0c24dc23db2baae346.jpg,GARBAGE,285.0,189.0,251.0,184.0
3.0,3b2b6d0eabcbbf0c24dc23db2baae346.jpg,GARBAGE,241.0,144.0,246.0,175.0
3.0,3b2b6d0eabcbbf0c24dc23db2baae346.jpg,GARBAGE,294.0,203.0,242.0,162.0
3.0,155b5e088bd6a686024c0b362cdf9e78.jpg,GARBAGE,331.0,275.0,321.0,268.0
3.0,155b5e088bd6a686024c0b362cdf9e78.jpg,GARBAGE,660.0,542.0,247.0,186.0
0.0,89d0f582344322f3d864e1a1095a32c9.jpg,GRAFFITI,969.0,163.0,245.0,80.0
3.0,89d0f582344322f3d864e1a1095a32c9.jpg,GARBAGE,451.0,350.0,289.0,210.0
8.0,622befe6a3f136ca242b6dc3d2dc43e4.jpg,SAND_ON_ROAD,488.0,393.0,245.0,184.0
3.0,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,969.0,772.0,277.0,185.0
3.0,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,1000.0,724.0,353.0,206.0
3.0,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,842.0,696.0,272.0,167.0
3.0,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,766.0,554.0,280.0,152.0
3.0,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,637.0,537.0,275.0,212.0
3.0,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,270.0,180.0,335.0,289.0
3.0,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,152.0,104.0,321.0,284.0
3.0,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,181.0,123.0,293.0,260.0
3.0,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,245.0,137.0,280.0,227.0
3.0,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,371.0,296.0,289.0,231.0
3.0,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,363.0,289.0,256.0,201.0
3.0,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,133.0,37.0,302.0,241.0
3.0,00dfd4598684d7d0914304ab05719ef7.jpg,GARBAGE,872.0,706.0,267.0,143.0
3.0,00dfd4598684d7d0914304ab05719ef7.jpg,GARBAGE,956.0,832.0,267.0,195.0
3.0,00806f5a86377b0945f13b66b109708f.jpg,GARBAGE,765.0,713.0,263.0,203.0
9.0,b3e516d35c1495baa6ccd5854c4e4d65.jpg,CLUTTER_SIDEWALK,493.0,-91.0,340.0,138.0
9.0,b3e516d35c1495baa6ccd5854c4e4d65.jpg,CLUTTER_SIDEWALK,825.0,280.0,350.0,170.0
7.0,f31ab8174f848e6a4526ad51e0bc3788.jpg,BAD_BILLBOARD,308.0,206.0,123.0,36.0
3.0,f31ab8174f848e6a4526ad51e0bc3788.jpg,GARBAGE,171.0,50.0,453.0,364.0
7.0,8c8ddaf8eeb5446cc3c1aa0c8f42cf5a.jpg,BAD_BILLBOARD,952.0,675.0,177.0,119.0
7.0,8c8ddaf8eeb5446cc3c1aa0c8f42cf5a.jpg,BAD_BILLBOARD,775.0,628.0,182.0,111.0
7.0,8c8ddaf8eeb5446cc3c1aa0c8f42cf5a.jpg,BAD_BILLBOARD,688.0,562.0,193.0,128.0
3.0,8c8ddaf8eeb5446cc3c1aa0c8f42cf5a.jpg,GARBAGE,432.0,386.0,240.0,212.0
7.0,62089b860e186d20eac8ec3a9e4bc6e5.jpg,BAD_BILLBOARD,643.0,451.0,201.0,154.0
7.0,7944b1d6d5af4a141865fb56a33e029c.jpg,BAD_BILLBOARD,1017.0,723.0,172.0,1.0
4.0,49013a6c61fe64adf095596d10979223.jpg,CONSTRUCTION_ROAD,770.0,505.0,315.0,221.0
4.0,49013a6c61fe64adf095596d10979223.jpg,CONSTRUCTION_ROAD,873.0,679.0,319.0,235.0
4.0,a283e69829369ac3fd6d194a483c73fb.jpg,CONSTRUCTION_ROAD,752.0,-127.0,524.0,112.0
4.0,a283e69829369ac3fd6d194a483c73fb.jpg,CONSTRUCTION_ROAD,1061.0,373.0,510.0,120.0
3.0,2b94c6501b9a56d38a76bc21f1931bb4.jpg,GARBAGE,252.0,140.0,279.0,207.0
3.0,2b94c6501b9a56d38a76bc21f1931bb4.jpg,GARBAGE,137.0,27.0,274.0,207.0
7.0,f244d2c2562f0127726228c8ec66ae2b.jpg,BAD_BILLBOARD,340.0,103.0,236.0,33.0
7.0,7b7b18df92a5d9fd152b179955936b47.jpg,BAD_BILLBOARD,946.0,701.0,169.0,17.0
7.0,d9ff4baa04d43ddac95ccd9853f559c5.jpg,BAD_BILLBOARD,579.0,460.0,202.0,114.0
9.0,73b250e38e4ac507748311f3bdcb484a.jpg,CLUTTER_SIDEWALK,728.0,-190.0,491.0,194.0
9.0,73b250e38e4ac507748311f3bdcb484a.jpg,CLUTTER_SIDEWALK,1078.0,435.0,520.0,209.0
3.0,73b250e38e4ac507748311f3bdcb484a.jpg,GARBAGE,584.0,430.0,370.0,248.0
3.0,73b250e38e4ac507748311f3bdcb484a.jpg,GARBAGE,470.0,360.0,473.0,394.0
3.0,1a0d1acc7ce9dbded995be8a76fbc16e.jpg,GARBAGE,967.0,842.0,272.0,193.0
4.0,44d5aff42b74b2d8ff3d869a036327ad.jpg,CONSTRUCTION_ROAD,212.0,35.0,283.0,245.0
4.0,44d5aff42b74b2d8ff3d869a036327ad.jpg,CONSTRUCTION_ROAD,367.0,156.0,289.0,229.0
4.0,44d5aff42b74b2d8ff3d869a036327ad.jpg,CONSTRUCTION_ROAD,646.0,264.0,289.0,216.0
3.0,b805ef3733b3057d06e71e213631b3a7.jpg,GARBAGE,258.0,97.0,324.0,207.0
3.0,b805ef3733b3057d06e71e213631b3a7.jpg,GARBAGE,172.0,-46.0,386.0,199.0
3.0,b805ef3733b3057d06e71e213631b3a7.jpg,GARBAGE,451.0,239.0,358.0,202.0
3.0,b805ef3733b3057d06e71e213631b3a7.jpg,GARBAGE,573.0,369.0,240.0,139.0
3.0,b805ef3733b3057d06e71e213631b3a7.jpg,GARBAGE,727.0,606.0,226.0,166.0
3.0,18a3d6425d998d1bc158439aaa90e06c.jpg,GARBAGE,301.0,80.0,489.0,345.0
3.0,99a6e3e8eea5c7d137fb239b9f7f42fa.jpg,GARBAGE,791.0,693.0,313.0,242.0
3.0,99a6e3e8eea5c7d137fb239b9f7f42fa.jpg,GARBAGE,897.0,763.0,313.0,249.0
2.0,92814912ee3f31f12cad4a340c611921.jpg,POTHOLES,380.0,76.0,521.0,331.0
4.0,fee5c272324bb42854d85cffcd138095.jpg,CONSTRUCTION_ROAD,589.0,-85.0,519.0,163.0
4.0,fee5c272324bb42854d85cffcd138095.jpg,CONSTRUCTION_ROAD,1046.0,288.0,498.0,143.0
3.0,1898586e87cdb48ac6c779c6df62df3a.jpg,GARBAGE,204.0,76.0,543.0,482.0
3.0,1898586e87cdb48ac6c779c6df62df3a.jpg,GARBAGE,122.0,65.0,526.0,485.0
